,latitude,longitude
108767,32.241694,62.947807
108768,34.520927,65.253059
108769,36.630605,68.810885
108780,35.92017,64.776314
108781,36.95,65.116667
108784,31.631083,65.742226
108785,31.563177,65.664703
108789,34.90733,67.189449
108794,34.328977,70.407486
108795,36.845324,65.075012
108796,31.61088,65.700272
108798,33.316667,68.45
108806,33.335258,69.928467
108807,33.970982,68.94899
108819,34.55,69.05
108826,33.34964,62.333717
108830,34.90733,67.189449
108831,34.90733,67.189449
108848,33.934269,68.916679
108849,33.934269,68.916679
108852,31.583056,64.369167
108853,31.583056,64.369167
108854,32.847222,66.05
108859,35.857513,64.538846
108860,35.857513,64.538846
108864,34.417122,70.449593
108866,31.631083,65.742226
108869,32.847222,66.05
108871,36.217655,65.933037
108872,31.363647,63.958611
108873,34.920693,70.764757
108874,33.45,70.083333
108875,31.823601,64.564087
108880,31.583056,64.369167
108882,32.073333,64.833889
108883,35.115813,69.07318
108885,35.225369,71.528625
108888,32.847222,66.05
108889,32.847222,66.05
108893,34.230237,70.410004
108899,33.542622,68.415329
108900,33.307049,62.136421
108913,36.217655,65.933037
108914,36.1,68.8
108916,31.61088,65.700272
108917,34.90733,67.189449
108918,34.558666,65.75126
108924,34.341728,61.47353
108932,32.181339,64.790253
108938,33.307049,62.136421
108940,33.821926,69.941634
108948,32.363889,64.781443
108949,32.363889,64.781443
108950,36.705776,68.87706
108955,34.351349,68.238534
108959,32.884051,67.90467
108962,33.370621,68.495209
108994,35.947552,68.710327
109000,31.627475,65.564604
109001,35.167134,63.769538
109003,35.409873,71.338644
109010,32.625149,62.479769
109011,35.833408,65.234917
109030,35.002193,71.406188
109031,35.558627,71.219975
109033,33.598633,69.228996
109034,33.566422,69.878362
109045,31.363647,63.958611
109046,31.60063,64.369652
109054,33.542622,68.415329
109055,31.789021,64.688484
109059,34.346722,62.197315
109060,34.95399,70.067947
109061,32.519241,67.416481
109070,34.855556,69.649444
109072,34.516895,69.147011
109073,32.507639,63.769538
109077,31.631083,65.742226
109081,32.847222,66.05
109088,34.655536,61.199484
109106,34.007198,68.714702
109109,32.529027,66.712915
109110,33.688122,69.526124
109111,34.002056,69.031454
109125,36.6933,68.8014
109134,31.467463,64.092445
109135,31.627475,65.564604
109136,32.519241,67.416481
109137,33.542622,68.415329
109173,31.939548,64.787221
109175,33.542622,68.415329
109176,33.542622,68.415329
109177,33.68853,68.404344
109178,32.74082,67.62439
109179,34.275953,70.359806
109180,34.08218,70.667035
109186,37.018135,65.954552
109196,33.93911,67.709953
109200,32.781788,66.546089
109201,32.37001,62.128456
109202,32.37001,62.128456
109203,31.825871,64.576431
109218,34.488023,68.793766
109219,31.61088,65.700272
109220,31.461224,66.52239
109221,31.461224,66.52239
109222,31.461224,66.52239
109223,32.363889,64.781443
109224,32.363889,64.781443
109225,31.002735,66.405617
109226,31.8699,64.727036
109235,34.904722,68.031111
109239,31.008056,66.398056
109241,34.516895,69.147011
109250,31.631083,65.742226
109251,31.631083,65.742226
109252,36.674671,65.748405
109253,33.542622,68.415329
109254,31.467463,64.092445
109273,35.815681,64.370552
109274,32.623813,65.456374
109286,31.187788,62.089746
109287,34.08218,70.667035
109293,30.999081,65.434961
109295,32.489167,62.065
109298,34.488023,68.793766
109300,32.839077,67.853264
109305,31.825871,64.576431
109306,31.627475,65.564604
109308,32.929788,66.689118
109324,34.674866,70.21344
109325,32.191878,67.189449
109326,33.63591,62.266621
109341,34.488023,68.793766
109344,36.266933,68.019691
109349,33.356915,69.859085
109350,31.631083,65.742226
109351,33.304379,62.154194
109352,35.115813,69.07318
109353,35.115813,69.07318
109354,32.074078,66.141526
109363,36.177311,68.752136
109365,31.983643,65.475876
109367,34.002321,69.029744
109368,34.002321,69.029744
109371,34.276211,70.360317
109381,34.485958,62.585045
109382,34.196436,70.158061
109392,32.074206,66.141534
109393,36.705776,68.87706
109394,31.002735,66.405617
109395,35.325022,70.907124
109396,34.00843,68.717888
109403,32.073333,64.833889
109406,35.120201,70.741173
109407,30.999081,65.434961
109411,35.684521,64.292107
109415,32.248981,63.85825
109416,33.981239,68.86689
109417,31.797357,65.767068
109435,36.266933,68.019691
109439,33.542622,68.415329
109461,35.988462,64.720039
109462,31.573244,64.376006
109463,33.504759,67.762756
109466,32.88216,66.127197
109473,31.544476,65.484566
109474,34.625756,69.891756
109475,34.981057,69.621456
109480,32.88216,66.127197
109488,34.046771,62.168857
109514,34.229213,70.193208
109515,33.551467,68.420095
109524,33.93911,67.709953
109528,34.021194,68.999535
109529,31.611303,65.701098
109530,34.488023,68.793766
109531,34.346722,62.197315
109532,32.074078,66.141526
109548,31.573838,67.040911
109561,34.021194,68.999535
109573,35.006187,68.862656
109576,35.73941,63.782474
109605,35.98822,68.635742
109625,34.21387,68.298834
109626,34.107063,68.579345
109627,33.516667,64.416667
109649,36.694511,68.801575
109668,31.867917,65.441885
109669,34.484219,62.58844
109676,36.996632,68.434822
109687,30.19886,66.05579
109698,34.359732,68.839041
109700,32.389444,68.945278
109711,34.202763,70.501409
109717,35.167134,63.769538
109718,34.107063,68.579345
109719,31.825871,64.576431
109720,34.202763,70.501409
109722,34.516895,69.147011
109734,31.793202,64.684424
109748,32.61797,65.872375
109763,31.363647,63.958611
109782,36.574089,69.863373
109793,33.542622,68.415329
109794,34.360982,68.795279
109804,32.850699,68.460587
109817,34.474129,68.65255
109822,31.565278,65.449722
109823,31.765989,64.47538
109824,32.927129,66.141526
109833,34.002321,69.029744
109862,31.61088,65.700272
109868,34.099578,64.905955
109869,34.276211,70.360317
109886,35.73941,63.782474
109887,35.593853,63.335547
109895,34.978611,71.321389
109896,34.992222,71.419167
109897,34.928284,71.275542
109898,34.806159,70.978456
109899,34.875656,71.152008
109905,35.329753,67.679718
109909,35.104897,61.687508
109911,32.927129,66.141526
109918,34.994167,69.230278
109919,34.528455,69.171703
109938,35.329753,67.679718
109970,35.145475,65.048244
109976,34.529618,69.180079
109982,31.61088,65.700272
109984,36.99033,66.820961
109987,34.591166,68.956566
109988,34.014552,69.192392
109989,33.706199,69.383108
110013,32.124166,64.799443
110022,33.694615,68.892655
110025,34.875656,71.152008
110037,32.625149,62.479768
110038,37.035818,69.179698
110043,34.474129,68.65255
110044,36.085451,66.516864
110049,33.773052,69.339406
110050,34.08218,70.667035
110053,34.689769,70.14558
110058,31.637821,64.237801
110082,33.64001,70.078333
110084,32.073333,64.833889
110085,31.363647,63.958611
110089,31.637821,64.237801
110090,36.750429,66.896648
110092,32.361961,64.78363
110106,33.542622,68.415329
110107,32.164997,63.425297
110120,33.598633,69.228996
110122,33.400158,62.326229
110141,34.809055,70.097949
110162,34.631948,70.859665
110165,34.417122,70.449593
110168,36.716667,69.516667
110175,34.08218,70.667035
110182,31.825871,64.576431
110200,30.959932,61.86895
110204,30.959932,61.86895
110205,30.959932,61.86895
110206,30.959932,61.86895
110207,37.035818,69.179698
110209,34.992222,71.419167
110218,32.270119,65.049683
110219,37.769393,71.298999
110220,33.05378,68.652054
110222,34.674866,70.21344
110238,34.346722,62.197315
110239,33.36667,69.965356
110262,33.551017,68.418743
110263,33.690498,69.049336
110308,31.547776,65.454166
110309,36.177311,68.752136
110315,34.992222,71.419167
110322,31.793202,64.684424
110326,32.625149,62.479768
110327,31.627475,65.564604
110352,33.304379,62.154194
110354,31.825871,64.576431
110355,36.060482,69.102417
110365,35.329753,67.679718
110366,31.60063,64.369652
110367,30.996042,65.476015
110368,32.37001,62.128456
110378,35.329753,67.679718
110386,33.598633,69.228996
110402,34.516895,69.147011
110431,31.002735,66.405617
110436,32.241694,62.947807
110437,33.833333,69.65
110439,35.220862,69.449662
110445,32.927129,66.141526
110463,34.213681,69.099173
110483,32.495328,62.262663
110484,32.39,64.94
110502,35.031857,65.07444
110507,31.631083,65.742226
110513,32.248981,63.85825
110517,34.689769,70.14558
110519,32.61797,65.872375
110520,32.625149,62.479768
110537,34.988941,70.911217
110539,33.542622,68.415329
110546,33.542622,68.415329
110550,34.45,70.5
110552,32.61797,65.872375
110553,33.395833,68.338333
110561,34.014552,69.192392
110576,31.467463,64.092445
110577,31.387285,64.306967
110580,31.544476,65.484566
110581,34.981057,69.621456
110585,33.970982,68.94899
110597,31.793202,64.684424
110598,32.073333,64.833889
110601,36.177311,68.752136
110610,34.00843,68.717888
110611,33.502338,67.795282
110619,31.627475,65.564604
110625,31.387285,64.306967
110638,35.409873,71.338644
110645,36.177311,68.752136
110652,31.467463,64.092445
110659,36.70993,67.1157
110661,31.540385,64.364897
110663,34.855556,69.649444
110674,34.03949,70.930077
110678,36.947212,65.12693
110682,31.60063,64.369652
110683,36.705776,68.87706
110694,33.542622,68.415329
110698,34.085278,69.007222
110764,33.698372,69.382207
110769,33.93767,69.072062
110771,31.60063,64.369652
110777,34.516895,69.147011
110788,32.61797,65.872375
110789,31.793202,64.684424
110791,32.270119,65.049683
110828,31.793202,64.684424
110834,32.37001,62.128456
110835,32.37001,62.128456
110837,32.373546,66.314673
110844,34.553889,70.242778
110847,34.446111,68.781667
110851,34.940277,69.254819
110852,36.705776,68.87706
110870,33.598633,69.228996
110874,32.489167,62.065
110875,34.417122,70.449593
110878,34.87048,62.50668
110885,32.100204,66.901016
110886,34.351349,68.238534
110887,31.637821,64.237801
110888,32.073333,64.833889
110891,34.50818,70.200673
110913,35.201781,63.06116
110914,32.683333,68.233333
110930,31.866667,64.194167
110931,31.793202,64.684424
110938,31.825871,64.576431
110943,31.793202,64.684424
110953,32.115664,66.570016
110958,31.127028,64.205849
110982,34.424068,63.913603
110985,34.516895,69.147011
110986,31.825871,64.576431
110987,34.910703,71.127369
111005,34.291389,70.378611
111007,33.63591,62.266621
111013,31.631083,65.742226
111014,31.60063,64.369652
111021,35.409873,71.338644
111028,31.544476,65.484566
111036,31.631083,65.742226
111038,32.623813,65.456374
111042,35.85635,64.537682
111051,31.387285,64.306967
111052,31.678215,64.899818
111053,31.631083,65.742226
111062,34.046771,62.168857
111082,33.100488,69.020833
111083,35.03763,63.292884
111093,34.879541,63.340243
111096,32.519241,67.416481
111097,32.519241,67.416481
111098,32.623813,65.456374
111099,33.492737,67.783024
111100,30.999081,65.434961
111101,33.745838,69.380397
111102,31.363647,63.958611
111113,35.767796,63.765915
111117,34.2976,70.100723
111141,32.363889,64.781443
111145,34.002056,69.031454
111151,32.363889,64.781443
111156,35.409873,71.338644
111160,35.313029,69.514916
111186,32.689845,62.732388
111192,33.101959,69.021179
111193,34.229213,70.193208
111204,33.63591,62.266621
111211,34.553889,70.242778
111212,34.343163,61.495274
111216,36.761025,71.185312
111217,34.08218,70.667035
111220,34.343163,61.495274
111226,32.363889,64.781443
111243,34.417122,70.449593
111255,33.335258,69.928467
111261,32.61797,65.872375
111283,32.983333,67.966667
111295,34.988941,70.911217
111302,33.616667,64.783333
111317,32.37001,62.128456
111326,34.686039,69.008309
111355,34.51495,65.285708
111358,36.694511,68.801575
111359,34.872933,70.361922
111361,31.631083,65.742226
111371,34.030575,68.57098
111379,33.542622,68.415329
111386,32.073333,64.833889
111391,33.266693,62.356516
111399,32.270119,65.049683
111407,31.60063,64.369652
111408,31.60063,64.369652
111424,34.352019,70.954954
111425,34.689574,70.145583
111426,34.981057,69.621456
111427,32.191878,67.189449
111428,33.358508,69.859741
111438,31.637821,64.237801
111439,31.637821,64.237801
111440,32.61797,65.872375
111441,37.035818,69.179698
111453,34.263149,70.78821
111457,34.988941,70.911217
111465,32.689845,62.732388
111499,34.361133,68.840647
111500,31.637821,64.237801
111515,34.90733,67.189449
111527,37.330139,66.811897
111535,34.845705,69.206797
111542,32.270119,65.049683
111546,34.00843,68.717888
111548,33.542622,68.415329
111551,34.741764,70.286812
111557,33.304379,62.154194
111558,34.879541,63.340243
111564,31.573838,67.040911
111565,32.100204,66.901016
111566,32.100204,66.901016
111571,31.002735,66.405617
111583,35.002984,69.591305
111584,33.1782,68.752533
111590,33.25,62.216667
111597,34.949091,68.518079
111606,31.387285,64.306967
111613,33.933668,68.383239
111628,32.313025,64.779497
111637,31.387285,64.306967
111639,34.417122,70.449593
111640,32.270119,65.049683
111644,35.879164,63.675056
111667,33.435965,69.031563
111676,34.014552,69.192392
111688,31.825871,64.576431
111705,31.60063,64.369652
111707,34.45,70.5
111708,32.677851,61.981391
111713,36.99033,66.820961
111718,34.099578,64.905955
111745,33.641871,70.053017
111747,32.073333,64.833889
111748,34.940277,69.254819
111751,34.789237,71.108397
111752,34.276211,70.360317
111771,32.15517,61.559609
111773,31.127028,64.205849
111789,33.745838,69.380397
111793,34.372474,63.176251
111794,33.305946,69.798423
111799,34.741764,70.286812
111815,34.263149,70.78821
111816,34.263149,70.78821
111818,34.034704,68.605916
111819,34.722778,70.261389
111821,34.351349,68.238534
111822,33.146563,63.86245
111836,32.191878,67.189449
111837,31.363647,63.958611
111845,31.793202,64.684424
111846,35.921051,64.774544
111853,32.604769,65.955917
111867,32.81493,67.766708
111871,32.997833,66.690298
111873,32.223492,62.716805
111877,30.120278,65.180833
111878,32.81493,67.766708
111889,35.921051,64.774544
111890,32.37001,62.128456
111891,34.674866,70.21344
111893,35.804295,69.287754
111906,31.60063,64.369652
111907,32.28,62.47
111913,35.010167,65.321147
111931,33.542622,68.415329
111951,32.61797,65.872375
111978,31.127028,64.205849
111980,35.921051,64.774544
111987,35.613952,68.678922
111989,33.933668,68.383239
111990,33.63591,62.266621
111998,35.321953,69.025612
112004,31.573838,67.040911
112005,32.623813,65.456374
112014,31.7472,64.44207
112015,35.98822,68.635742
112021,32.363889,64.781443
112022,32.363889,64.781443
112023,32.504298,67.415774
112024,35.233611,71.330556
112025,34.263149,70.78821
112029,31.497778,65.418611
112036,31.8236,64.564089
112037,32.191878,67.189449
112038,35.611261,68.689855
112040,34.361059,68.840693
112041,32.241694,62.947807
112054,34.171831,70.621679
112056,33.741389,62.267778
112057,32.533333,66.0
112066,31.57276,67.042618
112070,33.746854,62.882162
112079,32.264539,68.524715
112092,34.406427,70.359876
112104,34.346722,62.197315
112114,32.480918,62.028239
112117,34.634171,70.858971
112118,33.313641,68.441254
112120,33.970982,68.94899
112147,34.634171,70.858971
112149,36.23828,64.864446
112153,36.166667,68.75
112176,32.927129,66.141526
112179,33.566561,69.878354
112207,31.631083,65.742226
112208,34.689769,70.14558
112209,32.363889,64.781443
112210,32.519241,67.416481
112213,33.24015,68.168526
112236,33.551631,68.420394
112252,34.047489,67.060303
112253,32.29097,61.543044
112256,35.037651,63.29266
112257,33.335258,69.928467
112261,31.49846,65.413153
112271,31.6364,64.243576
112277,33.566561,69.878354
112278,31.535048,65.169029
112279,32.0045,65.627189
112286,36.178903,68.745306
112288,35.616667,63.283333
112294,31.631083,65.742226
112296,34.031203,68.572411
112301,36.052334,66.24526
112309,34.875656,71.152008
112310,34.875656,71.152008
112315,34.516895,69.147011
112316,34.516895,69.147011
112317,34.516895,69.147011
112322,35.225369,71.528625
112333,33.316667,68.45
112334,34.002056,69.031454
112335,31.45,65.35
112338,36.148178,68.408188
112348,34.801713,71.216143
112362,36.736154,70.811995
112366,30.959932,61.86895
112380,32.374802,62.115719
112381,32.853482,68.463771
112387,34.674866,70.21344
112393,37.011803,66.348791
112423,31.576627,64.350646
112424,33.335258,69.928467
112433,36.896969,65.665857
112437,34.229213,70.193208
112451,34.656868,61.109692
112457,32.073333,64.833889
112458,36.680279,69.112038
112467,34.346722,62.197315
112470,34.236006,69.116996
112476,32.37001,62.128456
112496,35.684521,64.292107
112497,35.598206,64.763659
112508,34.516895,69.147011
112517,31.60718,67.523171
112519,31.637821,64.237801
112520,32.363889,64.781443
112540,33.266693,62.356516
112541,34.406427,70.359876
112554,33.304379,62.154194
112556,34.361059,68.840693
112557,34.128723,71.085815
112576,32.851832,66.053904
112607,33.358508,69.859741
112614,31.58457,64.364911
112617,34.910931,71.127398
